Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,266,Active_Noise,Straight,157.6,High Center,0.028,1.274,-19.791,-0.387,1.682,-19.791,0.582,0.006,1.288,-19.806,-0.080,1.394,-19.725,0.158,Ball,Take
Sub_Test01,267,Active_Noise,Straight,154.6,High Center Ball,0.015,1.336,-19.793,-0.157,1.325,-19.793,0.173,0.019,1.294,-19.806,-0.078,1.413,-19.757,0.162,Strike_PassedBall,Take
Sub_Test01,268,Active_Noise,Straight,156.6,High Center,0.023,1.234,-19.802,0.210,1.251,-19.802,0.188,0.012,1.239,-19.800,0.182,1.240,-19.789,0.171,Strike,Take
Sub_Test01,269,Active_Noise,Straight,156.6,High Center,0.033,1.242,-19.798,-0.121,1.287,-19.798,0.160,0.031,1.257,-19.804,-0.067,1.304,-19.770,0.114,Strike_PassedBall,Take
Sub_Test01,270,Active_Noise,Straight,157.4,High Center,0.044,1.263,-19.797,-0.038,1.054,-19.797,0.224,0.034,1.273,-19.799,-0.023,1.212,-19.774,0.087,Strike_Missed,Take
Sub_Test01,271,Active_Noise,Straight,155.6,High Center,0.038,1.247,-19.801,0.145,1.222,-19.801,0.110,0.033,1.244,-19.799,0.160,1.150,-19.834,0.162,Strike,Take
Sub_Test01,272,Active_Noise,Straight,156.2,High Center,0.034,1.244,-19.799,0.004,1.160,-19.799,0.089,0.034,1.256,-19.801,-0.030,1.234,-19.772,0.074,Strike_PassedBall,Take
Sub_Test01,273,Active_Noise,Straight,156.7,High Center,0.040,1.244,-19.791,-0.122,1.283,-19.791,0.166,0.029,1.245,-19.783,-0.078,1.256,-19.734,0.118,Strike_PassedBall,Take
Sub_Test01,274,Active_Noise,Straight,156.5,High Center,0.042,1.273,-19.775,0.187,1.208,-19.775,0.159,0.031,1.270,-19.778,0.173,1.220,-19.748,0.154,Strike_PassedBall,Take
Sub_Test01,275,Active_Noise,Straight,157.3,High Center,0.030,1.284,-19.755,-0.367,1.228,-19.755,0.401,0.022,1.287,-19.766,0.049,1.326,-19.732,0.058,Ball,Take
Sub_Test01,276,Active_Noise,Straight,158.0,High Center Ball,0.026,1.305,-19.780,0.032,1.135,-19.780,0.169,0.046,1.266,-19.772,0.026,1.323,-19.681,0.110,Strike_Missed,Take
Sub_Test01,277,Active_Noise,Straight,156.7,High Center,0.027,1.293,-19.751,-0.835,0.235,-19.751,1.364,0.024,1.305,-19.743,0.054,1.309,-19.726,0.035,Ball_PassedBall,Take
Sub_Test01,278,Active_Noise,Straight,156.3,High Center,0.034,1.289,-19.761,-0.201,1.339,-19.761,0.240,0.032,1.297,-19.743,0.154,1.352,-19.671,0.152,Ball,Take
Sub_Test01,279,Active_Noise,Straight,157.1,High Center,0.023,1.135,-19.835,0.039,1.084,-19.835,0.054,0.013,1.104,-19.836,0.022,1.086,-19.830,0.020,Strike,Take
Sub_Test01,280,Active_Noise,Straight,156.0,Mid Center,0.023,0.956,-19.863,0.093,0.728,-19.863,0.238,0.018,0.962,-19.866,0.057,0.867,-19.862,0.103,Strike,Take
Sub_Test01,281,Active_Noise,Straight,153.6,Mid Center,0.027,0.968,-19.862,-0.021,0.756,-19.862,0.217,0.029,0.981,-19.870,-0.044,0.941,-19.843,0.088,Strike_Missed,Take
Sub_Test01,282,Active_Noise,Straight,157.3,Mid Center,0.023,0.982,-19.858,0.075,1.186,-19.858,0.211,0.021,0.984,-19.859,0.057,1.028,-19.810,0.076,Strike,Take
Sub_Test01,283,Active_Noise,Straight,155.6,Mid Center,0.009,0.999,-19.866,-0.155,0.863,-19.866,0.213,0.021,1.009,-19.872,-0.137,1.023,-19.831,0.165,Strike_Missed,Take
Sub_Test01,284,Active_Noise,Straight,153.7,Mid Center,0.025,0.992,-19.871,0.243,0.921,-19.871,0.229,0.034,1.006,-19.883,0.201,0.938,-19.854,0.183,Strike_PassedBall,Take
Sub_Test01,285,Active_Noise,Straight,156.8,Mid Center,0.024,1.001,-19.861,-0.059,0.793,-19.861,0.224,0.016,0.980,-19.865,0.002,0.823,-19.842,0.159,Strike_PassedBall,Take
Sub_Test01,286,Active_Noise,Straight,154.5,Mid Center,0.022,1.016,-19.867,0.063,0.862,-19.867,0.159,0.024,1.021,-19.875,0.157,0.913,-19.851,0.174,Strike_PassedBall,Take
Sub_Test01,287,Active_Noise,Straight,154.1,Mid Center,0.021,1.031,-19.872,0.042,0.899,-19.872,0.133,0.023,0.991,-19.876,0.041,0.947,-19.831,0.065,Strike,Take
Sub_Test01,288,Active_Noise,Straight,153.7,Mid Center,0.026,0.988,-19.872,-0.031,0.974,-19.872,0.059,0.020,0.985,-19.872,0.000,0.884,-19.855,0.104,Strike,Take
Sub_Test01,289,Active_Noise,Straight,157.9,Mid Center,0.022,0.985,-19.871,-0.078,0.963,-19.871,0.102,0.027,0.984,-19.876,-0.035,1.035,-19.835,0.091,Strike_PassedBall,Take
Sub_Test01,290,Active_Noise,Straight,153.1,Mid Center,0.030,0.966,-19.880,-0.160,0.942,-19.880,0.192,0.029,0.977,-19.879,-0.126,0.980,-19.826,0.164,Strike_PassedBall,Take
Sub_Test01,291,Active_Noise,Straight,157.0,Mid Center,0.035,0.967,-19.875,0.223,0.836,-19.875,0.229,0.028,0.971,-19.875,0.195,0.940,-19.843,0.173,Strike,Take
Sub_Test01,292,Active_Noise,Straight,153.3,Low Center,0.043,0.805,-19.896,0.031,0.624,-19.896,0.182,0.010,0.828,-19.879,0.039,0.772,-19.876,0.064,Ball_Missed,Take
Sub_Test01,293,Active_Noise,Straight,158.0,Low Center,0.026,0.808,-19.897,0.046,1.027,-19.897,0.220,0.023,0.819,-19.891,0.053,0.931,-19.837,0.129,Strike,Take
Sub_Test01,294,Active_Noise,Straight,157.0,Low Center,0.025,0.816,-19.897,0.022,1.018,-19.897,0.202,0.023,0.817,-19.891,-0.007,0.976,-19.826,0.174,Strike,Take
Sub_Test01,295,Active_Noise,Straight,157.3,Low Center,0.029,0.820,-19.902,-0.198,0.851,-19.902,0.229,0.027,0.830,-19.898,-0.138,0.937,-19.832,0.207,Strike,Take
Sub_Test01,296,Active_Noise,Straight,155.5,Low Center,0.046,0.819,-19.919,0.081,0.668,-19.919,0.155,0.040,0.823,-19.909,0.079,0.728,-19.893,0.104,Strike,Take
Sub_Test01,297,Active_Noise,Straight,155.7,Low Center,0.034,0.793,-19.903,-0.177,0.684,-19.903,0.237,0.031,0.802,-19.904,-0.099,0.791,-19.842,0.144,Strike,Take
Sub_Test01,298,Active_Noise,Straight,156.1,Low Center,0.048,0.786,-19.918,0.088,0.932,-19.918,0.151,0.031,0.782,-19.902,0.083,0.887,-19.859,0.125,Strike_PassedBall,Take
Sub_Test01,299,Active_Noise,Straight,156.4,Low Center,0.038,0.769,-19.915,0.157,0.739,-19.915,0.122,0.030,0.795,-19.924,0.164,0.828,-19.901,0.141,Strike,Take
Sub_Test01,300,Active_Noise,Straight,154.2,Low Center,0.042,0.768,-19.920,0.011,0.709,-19.920,0.067,0.024,0.775,-19.898,-0.041,0.820,-19.811,0.117,Strike_Missed,Take
Sub_Test01,301,Active_Noise,Straight,154.3,Low Center,0.040,0.787,-19.909,0.211,0.944,-19.909,0.232,0.032,0.804,-19.915,0.166,0.877,-19.895,0.154,Strike_PassedBall,Take
Sub_Test01,302,Active_Noise,Straight,157.7,Low Center,0.050,0.766,-19.916,-0.118,0.628,-19.916,0.217,0.045,0.780,-19.915,-0.044,0.735,-19.888,0.104,Ball_PassedBall,Take
Sub_Test01,303,Active_Noise,Straight,153.3,Low Center,0.053,0.741,-19.921,-0.063,0.761,-19.921,0.118,0.042,0.763,-19.915,-0.016,0.745,-19.899,0.063,Strike_PassedBall,Take
Sub_Test01,304,Active_Noise,Straight,156.7,Low Center,0.048,0.767,-19.918,0.186,0.969,-19.918,0.245,0.038,0.779,-19.918,0.153,0.866,-19.873,0.151,Strike_PassedBall,Take
Sub_Test01,305,Active_Noise,Straight,153.6,Low Center,0.061,0.773,-19.919,-0.028,0.654,-19.919,0.148,0.046,0.773,-19.919,0.052,0.724,-19.917,0.049,Ball_Missed,Take
Sub_Test01,306,Active_Noise,Straight,156.5,Low Center,0.055,0.775,-19.921,-0.010,0.583,-19.921,0.203,0.045,0.791,-19.919,0.054,0.765,-19.872,0.054,Ball_Missed,Take
Sub_Test01,307,Active_Noise,Straight,154.8,Low Center,0.058,0.787,-19.913,-0.017,0.680,-19.913,0.130,0.038,0.798,-19.908,-0.039,0.766,-19.909,0.084,Strike_PassedBall,Take
Sub_Test01,308,Active_Noise,Straight,157.1,Low Center,0.050,0.812,-19.906,0.112,0.958,-19.906,0.158,0.045,0.806,-19.912,0.139,0.849,-19.899,0.104,Strike_PassedBall,Take
Sub_Test01,309,Active_Noise,Straight,153.3,Low Center,0.047,0.799,-19.918,0.259,0.738,-19.918,0.220,0.040,0.799,-19.914,0.202,0.819,-19.901,0.164,Strike_PassedBall,Take
Sub_Test01,310,Active_Noise,Straight,154.8,Low Center,0.054,0.806,-19.905,-0.039,0.698,-19.905,0.143,0.055,0.805,-19.908,0.051,0.799,-19.912,0.008,Strike_Missed,Take
Sub_Test01,311,Active_Noise,Straight,154.7,High Outside Ball,0.236,1.307,-19.877,0.165,1.226,-19.877,0.107,0.208,1.273,-19.858,0.167,1.123,-19.841,0.157,Strike,Take
Sub_Test01,312,Active_Noise,Straight,157.9,High Outside,0.211,1.277,-19.843,0.031,1.403,-19.843,0.220,0.213,1.267,-19.858,0.213,1.262,-19.845,0.014,Ball_Missed,Take
Sub_Test01,313,Active_Noise,Straight,157.8,High Outside,0.212,1.264,-19.854,0.007,1.151,-19.854,0.235,0.211,1.262,-19.855,0.043,1.140,-19.798,0.216,Strike,Take
Sub_Test01,314,Active_Noise,Straight,157.6,High Outside,0.214,1.254,-19.843,0.221,1.140,-19.843,0.113,0.193,1.252,-19.862,0.192,1.171,-19.832,0.087,Strike,Take
Sub_Test01,315,Active_Noise,Straight,155.9,High Outside,0.195,1.242,-19.858,0.073,1.330,-19.858,0.151,0.193,1.228,-19.857,0.192,1.245,-19.866,0.019,Strike_Missed,Take
Sub_Test01,316,Active_Noise,Straight,156.8,High Outside,0.193,1.240,-19.861,0.270,1.472,-19.861,0.244,0.199,1.242,-19.878,0.235,1.324,-19.794,0.123,Ball_PassedBall,Take
Sub_Test01,317,Active_Noise,Straight,153.4,High Outside,0.160,1.234,-19.893,0.280,1.283,-19.893,0.129,0.184,1.226,-19.887,0.189,1.270,-19.832,0.071,Strike,Take
Sub_Test01,318,Active_Noise,Straight,155.3,High Outside,0.163,1.218,-19.881,0.310,1.307,-19.881,0.172,0.179,1.220,-19.888,0.240,1.299,-19.843,0.110,Ball_PassedBall,Take
Sub_Test01,319,Active_Noise,Straight,153.2,High Outside,0.176,1.209,-19.870,0.252,1.019,-19.870,0.204,0.178,1.203,-19.886,0.172,1.149,-19.865,0.058,Strike,Take
Sub_Test01,320,Active_Noise,Straight,155.5,High Outside,0.180,1.208,-19.864,0.093,1.127,-19.864,0.120,0.194,1.197,-19.878,0.052,1.245,-19.822,0.160,Strike,Take
Sub_Test01,321,Active_Noise,Straight,157.2,High Outside,0.208,1.193,-19.878,0.222,0.968,-19.878,0.225,0.213,1.200,-19.884,0.155,1.168,-19.828,0.088,Strike_Missed,Take
Sub_Test01,322,Active_Noise,Straight,156.7,Mid-High Outside Ball,0.222,1.197,-19.868,0.182,1.098,-19.868,0.107,0.204,1.212,-19.885,0.163,1.205,-19.862,0.047,Strike,Take
Sub_Test01,323,Active_Noise,Straight,153.1,High Outside,0.176,1.229,-19.868,0.081,1.396,-19.868,0.192,0.189,1.222,-19.874,0.066,1.286,-19.803,0.156,Ball,Take
Sub_Test01,324,Active_Noise,Straight,153.4,High Outside,0.187,1.136,-19.834,-0.023,1.120,-19.834,0.210,0.195,1.126,-19.853,0.007,1.172,-19.777,0.208,Strike,Take
Sub_Test01,325,Active_Noise,Straight,154.4,Mid Outside,0.183,0.998,-19.834,-0.054,0.923,-19.834,0.249,0.198,0.992,-19.855,0.022,1.049,-19.803,0.193,Strike_PassedBall,Take
Sub_Test01,326,Active_Noise,Straight,155.2,Mid Outside,0.218,0.960,-19.855,0.120,1.078,-19.855,0.153,0.227,0.963,-19.867,0.103,1.052,-19.813,0.162,Strike,Take
Sub_Test01,327,Active_Noise,Straight,157.4,Mid Outside,0.210,0.956,-19.870,0.150,1.086,-19.870,0.143,0.214,0.960,-19.890,0.119,1.120,-19.796,0.208,Strike,Take
Sub_Test01,328,Active_Noise,Straight,153.5,Mid Outside,0.205,0.946,-19.879,0.239,1.093,-19.879,0.151,0.220,0.946,-19.893,0.174,1.091,-19.787,0.186,Strike,Take
Sub_Test01,329,Active_Noise,Straight,153.2,Mid Outside,0.214,0.932,-19.896,0.014,0.929,-19.896,0.201,0.219,0.932,-19.902,0.052,0.980,-19.827,0.189,Strike_PassedBall,Take
Sub_Test01,330,Active_Noise,Straight,154.2,Mid Outside,0.219,0.941,-19.885,0.373,1.122,-19.885,0.237,0.226,0.951,-19.899,0.347,1.054,-19.874,0.161,Ball,Take
Sub_Test01,331,Active_Noise,Straight,157.8,Mid Outside,0.198,0.960,-19.890,0.176,1.185,-19.890,0.226,0.209,0.967,-19.899,0.112,1.120,-19.805,0.205,Strike,Take
Sub_Test01,332,Active_Noise,Straight,154.3,Mid Outside,0.203,0.978,-19.899,0.386,1.117,-19.899,0.229,0.215,0.983,-19.909,0.288,1.150,-19.859,0.189,Ball,Take
Sub_Test01,333,Active_Noise,Straight,153.8,Mid Outside,0.196,0.996,-19.893,0.243,0.859,-19.893,0.144,0.207,1.010,-19.893,0.157,0.942,-19.831,0.105,Strike,Take
Sub_Test01,334,Active_Noise,Straight,155.5,Mid Outside,0.214,1.035,-19.898,0.085,1.000,-19.898,0.134,0.207,1.039,-19.912,0.051,1.047,-19.829,0.176,Strike,Take
Sub_Test01,335,Active_Noise,Straight,156.6,Low Outside,0.194,0.862,-19.900,0.064,0.770,-19.900,0.159,0.195,0.859,-19.910,0.022,0.895,-19.819,0.198,Strike_PassedBall,Take
Sub_Test01,336,Active_Noise,Straight,153.0,Low Outside,0.207,0.829,-19.900,0.197,1.023,-19.900,0.194,0.207,0.839,-19.909,0.195,0.880,-19.889,0.047,Strike,Take
Sub_Test01,337,Active_Noise,Straight,155.6,Low Outside,0.213,0.833,-19.918,0.217,0.615,-19.918,0.218,0.209,0.840,-19.927,0.150,0.846,-19.875,0.079,Ball_Missed,Take
Sub_Test01,338,Active_Noise,Straight,157.1,Mid-Low Outside Ball,0.235,0.861,-19.925,0.152,0.645,-19.925,0.231,0.210,0.857,-19.917,0.132,0.784,-19.871,0.115,Ball_Missed,Take
Sub_Test01,339,Active_Noise,Straight,155.2,Mid Outside,0.184,0.928,-19.893,0.177,1.012,-19.893,0.084,0.209,0.861,-19.904,0.105,0.978,-19.842,0.169,Strike,Take
Sub_Test01,340,Active_Noise,Straight,156.0,Low Outside,0.212,0.830,-19.906,0.176,0.669,-19.906,0.165,0.216,0.850,-19.909,0.188,0.822,-19.907,0.040,Strike,Take
Sub_Test01,341,Active_Noise,Straight,155.1,Low Outside,0.215,0.890,-19.910,0.254,0.839,-19.910,0.065,0.216,0.897,-19.914,0.223,0.840,-19.941,0.064,Strike_PassedBall,Take
Sub_Test01,342,Active_Noise,Straight,157.5,Mid Outside,0.200,0.915,-19.913,0.042,0.772,-19.913,0.213,0.201,0.899,-19.963,0.065,0.828,-19.899,0.166,Strike_PassedBall,Take
Sub_Test01,343,Active_Noise,Straight,153.9,Mid-Low Outside Ball,0.225,0.837,-19.964,0.182,0.704,-19.964,0.140,0.149,0.883,-19.939,0.160,0.885,-19.939,0.012,Strike_Missed,Take
Sub_Test01,344,Active_Noise,Straight,154.6,Low Outside,0.158,0.849,-19.937,0.230,0.905,-19.937,0.090,0.158,0.859,-19.931,0.199,0.861,-19.917,0.043,Strike_PassedBall,Take
Sub_Test01,345,Active_Noise,Straight,157.6,Low Outside,0.149,0.855,-19.920,0.352,0.822,-19.920,0.205,0.156,0.858,-19.924,0.241,0.887,-19.886,0.098,Ball,Take
Sub_Test01,346,Active_Noise,Straight,157.1,Low Outside,0.143,0.864,-19.915,0.009,1.033,-19.915,0.216,0.150,0.881,-19.920,0.047,0.923,-19.884,0.116,Strike,Take
Sub_Test01,347,Active_Noise,Straight,153.6,Low Outside,0.167,0.824,-19.908,0.318,0.694,-19.908,0.200,0.168,0.835,-19.911,0.268,0.892,-19.901,0.116,Ball_Missed,Take
Sub_Test01,348,Active_Noise,Straight,157.6,Low Outside,0.166,0.801,-19.905,0.262,0.885,-19.905,0.128,0.171,0.804,-19.907,0.241,0.837,-19.893,0.078,Strike_PassedBall,Take
Sub_Test01,349,Active_Noise,Straight,153.7,Low Outside,0.176,0.812,-19.921,0.280,0.699,-19.921,0.154,0.184,0.825,-19.921,0.180,0.776,-19.920,0.049,Strike_PassedBall,Take
Sub_Test01,350,Active_Noise,Straight,153.5,Low Outside,0.172,0.841,-19.919,0.150,0.697,-19.919,0.145,0.175,0.845,-19.913,0.129,0.753,-19.894,0.105,Strike_PassedBall,Take
Sub_Test01,351,Active_Noise,Straight,157.4,Low Center,0.017,0.818,-19.863,-0.121,0.780,-19.863,0.143,0.001,0.823,-19.857,-0.104,0.852,-19.805,0.120,Strike_PassedBall,Take
Sub_Test01,352,Active_Noise,Straight,157.7,Low Center,0.021,0.774,-19.855,-0.043,0.682,-19.855,0.113,0.020,0.810,-19.856,-0.053,0.798,-19.777,0.109,Strike_Missed,Take
Sub_Test01,353,Active_Noise,Straight,154.6,Low Center,0.029,0.799,-19.867,0.153,0.612,-19.867,0.224,0.027,0.803,-19.863,0.157,0.727,-19.845,0.151,Ball_PassedBall,Take
Sub_Test01,354,Active_Noise,Straight,156.6,Low Center,0.041,0.774,-19.867,0.058,0.828,-19.867,0.057,0.030,0.801,-19.870,0.064,0.904,-19.815,0.121,Strike_PassedBall,Take
Sub_Test01,355,Active_Noise,Straight,153.9,Low Center,0.041,0.774,-19.879,-0.336,0.992,-19.879,0.435,0.039,0.783,-19.858,0.103,0.834,-19.822,0.089,Strike_PassedBall,Take
Sub_Test01,356,Active_Noise,Straight,153.2,Low Center,0.036,0.770,-19.880,-0.031,1.011,-19.880,0.250,0.018,0.796,-19.881,0.031,0.944,-19.844,0.153,Strike,Take
